room,noise,Speaker,mic_id,mic_type,location,spk_angle,Gender,DataSet,Centroid,variance,skewness,kurtosis,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,roll_off_max,roll_off_min
2,none,5401,3,stu,mid,90,M,train-clean-360,1754.843338,1441.181491,1806.387851,2157.238803,-302.7668081,134.6433283,-30.8095847,41.59886265,-16.35442123,12.52880544,-8.550861909,-17.06873131,-18.99602297,-3.434438353,-11.77314531,-7.859262202,2704.299154,360.0351563
2,tele,2532,1,stu,clo,90,F,train-clean-360,2320.116102,1679.706928,1977.736362,2255.629219,-331.1548137,88.01464755,-52.9565775,32.40658763,-32.55323993,3.863388093,-7.130734415,-1.833576054,-4.949816553,0.54220847,-6.64595646,-8.8559008,3718.768229,497.1298828
1,none,1536,7,stu,beh,90,M,train-clean-360,1051.811732,1153.693394,1590.223561,2019.99697,-339.8777058,174.5638624,-9.99884319,8.167467414,-10.39757705,-1.251262527,5.031205752,-9.244225615,-6.548912421,1.916643959,1.887464707,4.654778547,1599.721808,161.7980957
2,none,288,3,stu,mid,90,F,train-clean-360,1421.956577,1363.971112,1734.984314,2102.712933,-332.1069889,134.8186658,-27.82736332,21.70405322,-7.651190512,-6.403313436,-6.456368821,-18.73631562,-9.251008595,3.213386675,-2.940141262,1.133166327,2320.42109,286.6724694
2,none,7976,3,stu,mid,90,M,dev-clean,1495.918739,1409.917535,1781.68076,2159.119933,-359.7008322,130.5131378,-32.03232324,18.79710287,0.015500811,-10.67864129,-16.78372514,-6.786072396,-6.809291554,2.542154189,-6.478016309,-12.26902315,2538.209906,263.8966258
2,tele,5126,5,stu,far,90,M,train-clean-360,1502.839776,1425.174636,1830.927341,2223.045004,-287.9421343,149.3985699,-35.4076283,46.36435091,-15.90926081,-0.26936844,-13.3481523,2.163296443,-8.387691599,9.971186764,-6.740331198,-9.895644173,2343.103151,198.8305345
2,musi,2294,3,stu,mid,90,M,train-clean-360,1325.914118,1298.861887,1667.102317,2029.78594,-299.1876124,151.0784299,-20.92099543,18.43840908,-14.19295152,-1.267321571,-0.037904017,-18.01072454,-0.578669181,0.016335108,-12.54336189,-0.299927125,2142.185496,211.3847683
2,tele,3368,5,stu,far,90,M,train-clean-360,1540.17437,1361.440872,1697.849813,2044.488221,-344.86001,148.8089868,-51.23493141,39.27632879,-1.715931677,-7.01106146,-15.92213168,-13.00418923,-12.030972,3.263110113,-4.482866796,-5.700297777,2525.074807,286.0051082
1,babb,250,3,stu,mid,90,F,train-clean-100,1976.954441,1632.804076,1995.663647,2337.371656,-303.4474228,116.8459118,-28.6523054,36.2280986,-26.49626308,1.125826436,-23.35409938,-6.64721574,-18.15324249,-13.68079744,1.048148223,-3.582929259,3204.532138,405.6223025
2,none,8222,1,stu,clo,90,M,train-clean-360,1903.927586,1541.379185,1843.360136,2136.254295,-349.4060614,117.3092447,-45.22704348,45.26697167,-3.944644711,8.392823598,-3.629999982,-15.24894973,-9.11848284,-1.543789322,-18.79985144,-7.34503593,3147.296697,289.14462
1,musi,3994,1,stu,clo,90,F,train-clean-360,2076.53424,1569.149752,1915.989391,2239.013396,-283.3670249,95.36447958,-33.57453616,26.48236857,-21.27647984,-5.869883003,-26.38419444,-6.678131552,-1.283139399,-9.673420974,-6.455563927,-9.557711805,3210.22198,476.4812763
2,tele,5400,5,stu,far,90,F,train-clean-360,1246.498074,1290.703006,1715.627812,2138.092922,-358.4659695,156.4073151,-20.51203239,21.23050472,1.532921199,-7.00579642,-21.603928,-0.27859168,-3.914339267,-6.683234784,-0.416926741,-5.982542654,2011.077789,194.1807267
1,musi,949,3,stu,mid,90,M,train-clean-360,1930.787974,1630.653594,1997.413931,2325.235973,-265.188091,129.667192,-21.17564149,53.85966732,-38.06796333,27.11836522,-12.50162155,-6.035994368,-10.64618307,-20.2809335,3.681551023,-9.838418914,3082.803529,356.5998592
1,musi,4160,5,stu,far,90,F,train-clean-100,1711.717108,1501.469165,1814.003741,2121.73853,-261.6312306,136.6670383,-45.99607427,46.45628022,-29.31436567,-3.512490637,-17.60876828,0.484017756,4.306851646,-4.758288288,1.936012463,-1.112854985,2882.351282,288.751451
2,musi,8118,5,stu,far,90,F,train-clean-360,2124.557589,1659.892354,1984.077156,2290.039298,-278.8250508,110.0597786,-45.65546217,42.00988197,-21.71363866,2.043061847,-17.09264682,4.793306337,-1.355813477,-5.377239004,-9.855962905,-4.435197726,3419.165039,350.9202224
1,babb,242,3,stu,mid,90,F,train-clean-360,1611.783828,1488.06082,1842.174398,2193.437595,-282.9443376,141.6476403,-47.45315004,38.55896613,-14.66012234,-3.791768588,-31.72515475,-11.19434272,-7.881294623,1.019796182,-6.160813829,-3.242197595,2712.306835,321.9634712
2,musi,7278,3,stu,mid,90,M,train-clean-100,1541.726089,1421.320365,1806.489012,2173.475531,-274.7337623,141.1106553,-27.06195418,23.77035513,-27.44008909,4.268075638,-10.61564646,-12.34335866,-4.662583903,-3.799089807,-9.659523722,-15.57645601,2438.823591,250.8021763
1,musi,3989,1,stu,clo,90,M,train-clean-360,1254.576641,1182.830803,1529.7816,1877.394246,-314.2942143,158.0204634,-35.33775994,20.59281556,-19.33228515,-12.8523125,-4.827497415,-13.83510265,6.832515366,-4.611169519,-2.892265237,0.437179404,2030.492519,230.4779994
1,none,472,3,stu,mid,90,F,train-clean-360,1897.134232,1600.001549,1978.73309,2331.736372,-289.8440995,122.2856071,-41.03543532,9.594672407,-27.65675157,1.241226437,-7.1863995,7.901902495,-11.38322162,7.775943251,3.817993126,-7.491279701,2979.233955,346.0885888
1,tele,1963,3,stu,mid,90,F,train-clean-100,2259.687182,1692.554682,2002.503924,2292.944143,-276.7015859,107.8703377,-51.38453874,37.37557454,-35.08222565,3.676557903,-18.74554472,-0.779103735,-8.689102497,2.016586724,-4.079036102,-0.198678652,3636.077818,428.9822722
1,musi,7540,3,stu,mid,90,M,train-clean-360,1640.974349,1441.817197,1839.94598,2217.253636,-323.3277736,127.8124832,-27.10250889,37.33791724,-12.15105846,-9.626482955,-6.166723324,15.38727059,-9.169916431,-5.041314875,-2.242712797,-10.70215496,2476.043077,279.5798909
2,musi,4848,3,stu,mid,90,M,train-clean-360,1229.722309,1294.438643,1717.346373,2131.861828,-319.0884171,154.3126659,-22.88787426,32.9342937,-8.047368139,5.217973802,0.081835182,-3.952750247,-5.962620747,2.453639826,-2.126811938,-4.44632613,1958.332061,161.8234117
1,none,209,5,stu,far,90,F,train-clean-360,2257.119375,1538.288977,1830.566056,2112.979229,-274.6033804,106.5380461,-64.67173668,38.67043225,-32.7082965,2.215343952,-14.83577236,-4.624105867,-4.77495454,-0.355015858,-12.61380925,-10.26690939,3448.429148,505.4636102
1,babb,7868,1,stu,clo,90,F,train-clean-360,1486.204877,1327.557077,1668.494926,2014.182981,-319.1207052,143.277904,-47.10647819,22.08196523,-10.32239672,-7.264306277,-16.76324969,-20.00836822,-4.542045691,-3.800993803,-4.704393326,-7.295024979,2449.643802,291.9533376
2,musi,7247,3,stu,mid,90,M,train-clean-360,1545.66753,1551.109594,1888.068175,2208.208371,-271.7435891,139.5715536,-35.46370556,50.03648743,-19.10587209,20.47668018,-5.219795038,-11.25198873,3.980770635,-6.844184057,-0.648740266,0.023998867,2674.626277,164.1983423
2,tele,254,5,stu,far,90,M,train-clean-100,1802.311438,1628.459489,1953.442131,2273.446359,-275.3295352,127.6312549,-44.40809213,48.52149102,-16.09494679,10.67327437,-9.052192271,-6.560455778,-13.88020971,-1.049460843,-11.9001546,-13.2404715,3144.568634,218.8568115
1,none,5157,7,stu,beh,90,M,train-clean-360,1865.003628,1635.186801,1960.733128,2276.377743,-299.6961493,131.8315153,-48.6005883,47.48218728,-29.235882,8.821429456,-5.255690887,-0.059466262,-8.01701519,6.557112167,-0.238748651,-2.696780268,3165.519883,237.9001875
2,musi,8635,1,stu,clo,90,M,train-clean-360,1866.874254,1664.518381,1956.926192,2242.363842,-256.3031182,126.2117314,-43.01279889,72.83712843,-29.34392721,7.551340495,-14.65021826,-1.628156393,-5.553315215,-1.163240672,-3.462673296,-10.66899242,3328.239706,211.5245258
2,babb,5583,5,stu,far,90,F,train-clean-360,2161.563646,1589.801939,1913.755059,2221.142527,-232.112389,115.8844605,-56.41591533,40.64144124,-32.10417711,9.018749127,-17.16079364,-2.018805314,-8.739531315,-1.236269718,-10.44213901,-9.082334722,3372.211309,444.5954864
2,tele,2911,1,stu,clo,90,M,train-clean-100,1373.584763,1396.037828,1837.038534,2258.165023,-329.5316229,140.7231653,-21.24471736,17.11522397,-3.011692018,10.9951771,-5.543152636,-2.908655208,-8.12434216,-5.303539152,-11.9759653,-7.301425458,2160.906626,184.1088867
2,musi,6848,5,stu,far,90,M,train-clean-100,1629.033073,1552.125884,1967.656392,2353.941385,-296.3301403,131.5721328,-13.48738071,30.88458183,-14.24877255,3.854617904,-28.07190404,-10.97254911,2.588406153,-5.90249197,-12.54287222,8.015004378,2648.249901,239.4164178
2,tele,93,5,stu,far,90,F,train-clean-360,1640.078574,1546.538898,1864.90923,2182.152167,-260.27775,136.9084462,-43.67172053,47.83588232,-17.8021113,1.601326323,-9.663704389,-9.456390064,-6.077040085,-2.008717965,-9.303690577,-4.268549128,2879.191033,230.4021207
2,tele,242,1,stu,clo,90,F,train-clean-360,1649.094099,1418.908395,1761.108358,2101.507493,-321.0219001,138.3546639,-57.43416474,28.73094477,-11.11628834,-3.485876779,-27.06803549,-19.68583793,-7.835128566,8.310607421,-9.567212529,-7.470807992,2641.598022,341.7204273
1,tele,6099,7,stu,beh,90,F,train-clean-360,1590.700546,1471.966461,1828.314521,2180.836078,-320.0558094,132.8728708,-41.81761912,33.16481789,-27.55567465,-8.325092236,-25.34015275,-11.32271981,-15.25556393,1.048075777,-1.578769234,-9.915268922,2677.874584,290.8645801
2,none,7498,5,stu,far,90,F,train-clean-360,2253.726345,1573.09755,1895.519542,2191.864125,-283.6249053,86.67816623,-69.29719976,24.65025254,-28.44990889,-3.381043818,-26.47202643,-1.005297174,7.672150243,8.115219531,1.845287667,0.830780249,3393.20345,586.0316527
1,tele,5386,5,stu,far,90,M,train-clean-360,1972.130999,1571.787283,1915.895087,2240.612527,-265.2152191,132.210544,-56.09593381,30.73391929,-33.33317236,9.817124616,-26.26755985,3.698113848,-11.89250071,-11.03905508,0.81604141,-10.01985549,3111.305905,359.3050839
2,tele,1066,5,stu,far,90,F,train-clean-360,1268.605073,1289.627969,1694.648741,2094.575189,-306.2986256,147.8463907,-13.31792104,24.9416351,-2.420505722,-5.185944921,-21.40528752,-12.52159094,8.388012237,-2.490812252,-11.01763794,2.603120016,2042.416681,204.6876039
1,none,7881,3,stu,mid,90,M,train-clean-360,1775.392831,1623.964886,2002.609929,2353.142756,-292.2479462,117.1028299,-7.8635774,19.18901104,-33.29761283,-4.149736384,3.347626947,0.210984905,-7.822572057,12.40404681,5.272090338,-1.368735322,2879.971474,242.9096423
2,tele,2294,5,stu,far,90,M,train-clean-360,1595.86291,1453.376712,1857.063739,2250.640823,-307.7812878,139.4987632,-35.44796093,22.13017641,-14.04033569,-0.62179356,-7.411300919,-3.400468255,-14.47275353,2.168101802,-10.38911117,-6.193439261,2501.165607,274.8554951
1,none,7868,7,stu,beh,90,F,train-clean-360,1204.217811,1178.381916,1578.331913,1973.315768,-339.7807154,162.1404734,-28.75269625,0.69080702,-13.29054678,-6.371832943,-7.610598401,-16.66130112,1.692921379,1.746668475,-0.097814672,2.209842728,1884.593801,244.2597121
1,musi,1160,3,stu,mid,90,M,train-clean-360,2001.447281,1618.447559,1953.535449,2277.774979,-286.8431086,125.7491075,-58.6967912,47.84005479,-29.70565874,3.286392798,-14.15189316,2.018491075,-14.07208342,2.460892271,-10.39646122,-5.650132945,3268.994106,340.4631875
1,babb,5157,1,stu,clo,90,M,train-clean-360,2159.859523,1737.336384,2053.653406,2350.754713,-281.5806946,115.5544179,-58.38375582,56.79639823,-26.25930294,11.87977907,-23.37420196,-0.230213528,-13.55103662,2.831945773,-10.04452282,-11.10604373,3569.028012,333.5020484
2,musi,492,1,stu,clo,90,M,train-clean-360,2039.069831,1602.573757,1864.088598,2116.659081,-322.8366147,118.4013113,-58.69776004,76.29851662,-18.16563235,4.356746896,-1.672912498,6.180140627,2.577151512,-0.385272544,-7.808545423,-0.822733111,3461.02278,245.3424815
1,none,8152,7,stu,beh,90,M,train-clean-360,1508.861758,1439.126714,1812.425812,2170.223618,-313.1709882,161.5804459,-35.69720427,34.94328886,-26.65895935,12.35908136,-17.18286223,-10.82282286,-10.73571757,-2.859363777,-3.813442538,-4.569043638,2441.985377,227.1306247
2,musi,4427,3,stu,mid,90,F,train-clean-360,1366.606446,1431.509431,1815.54334,2185.191647,-255.0862055,153.0436065,-29.18074329,49.99458085,-19.04266056,12.57662825,-13.03839558,-7.618107338,-3.552032606,-5.751767873,-10.92892661,-7.25919822,2314.272411,161.9521895
1,tele,636,1,stu,clo,90,F,train-clean-360,1356.192719,1322.960719,1718.517093,2106.619622,-316.8604323,151.3999379,-37.65326967,14.59294146,-15.73537901,-8.5294402,-15.31430947,-14.50019969,-5.494447315,4.81050045,-8.011878049,-2.409163696,2155.467668,273.7281694
1,none,2149,5,stu,far,90,M,train-clean-360,1905.164534,1516.616599,1896.871243,2248.335164,-273.4551126,125.1271289,-59.17711714,29.33756308,-12.74077634,21.79045219,-43.04045091,-6.614290435,-8.125717324,-15.05197946,-16.97407276,-12.93440083,2902.052946,386.2674802
1,none,6319,3,stu,mid,90,F,dev-clean,1844.285463,1647.01726,2059.414826,2437.416692,-337.8584533,123.6295561,-9.162916493,27.25139707,-31.42799337,-2.175406238,-22.79599118,2.313971427,-16.15102878,-0.004683877,-1.888542812,-11.21850757,2995.993305,336.6427193
1,babb,1536,1,stu,clo,90,M,train-clean-360,1182.294792,1232.506879,1636.748979,2045.363136,-331.8649199,169.9868903,-28.28481059,22.87065647,-5.105003932,-1.474147794,-7.026035167,-10.61564011,-9.938549859,-0.534612449,-7.020935196,-5.096230388,1897.4876,184.5905505
2,musi,150,5,stu,far,90,F,train-clean-100,2110.338188,1707.756574,2048.967579,2369.591875,-291.5092361,111.7552236,-47.49579837,38.25517172,-25.60533555,4.608865161,-20.03205592,1.159063967,-9.287868327,-2.484114465,-12.30766162,-6.882389772,3445.3125,359.505489
2,none,868,3,stu,mid,90,M,train-clean-360,1402.334961,1448.649417,1856.149359,2239.801317,-344.4501892,143.4474026,-6.018355572,36.86845561,-16.33050963,-1.336509085,-8.487626805,-8.243313701,-10.204667,-8.524385234,-2.987520483,-1.885605396,2290.781923,186.9609865
1,babb,8605,3,stu,mid,90,F,train-clean-360,1907.223639,1611.512547,1962.54742,2302.728333,-270.6285424,121.1505437,-33.2817482,39.55291146,-17.06466662,2.013763782,-17.03712346,-9.589069304,-19.37429,-0.69441316,-10.11334443,-10.58953798,3141.885812,284.5145089
1,musi,2149,7,stu,beh,90,M,train-clean-360,1975.588468,1733.563627,2102.555468,2437.386888,-296.9907842,122.1253108,-44.0874456,47.19611825,-22.54805464,23.95532327,-26.67742795,12.33279939,-2.372225419,-6.652161494,-4.555257834,2.195030064,3223.948917,235.343254
1,babb,6147,3,stu,mid,90,F,train-clean-100,1795.546142,1471.228347,1790.052674,2101.993554,-299.0667899,131.1971916,-55.24843651,33.537277,-22.9050068,-5.053215742,-24.71433818,-16.6640901,-8.948098921,-8.762480759,-3.601723194,2.53760714,2915.024944,386.1383277
2,babb,8222,7,stu,beh,90,M,train-clean-360,1499.806818,1425.84178,1772.495363,2116.682532,-301.7983975,151.9453519,-49.85850773,41.33330889,-15.93781412,7.58145771,-11.88490719,-14.30680636,-9.380750081,-2.66659716,-11.93855403,-11.29876079,2485.282759,219.728782
1,none,3483,3,stu,mid,90,M,train-clean-360,1367.281098,1339.578879,1718.831876,2099.003993,-292.3237271,153.2026252,-25.13601047,28.74223881,-11.7205376,-21.1459257,-12.21164731,2.041456239,-12.85615049,-0.745993943,-0.790150425,-8.441416847,2242.97328,224.0372805
1,musi,7868,7,stu,beh,90,F,train-clean-360,1255.131678,1409.255181,1826.685886,2217.724575,-322.818435,138.2064249,-4.56800625,33.16270183,-8.929858233,-4.285420386,-13.85321577,-10.80984028,1.589179489,-3.911771121,-2.90056418,-3.809909778,2070.837195,182.0866237
1,none,296,5,stu,far,90,M,train-clean-360,1655.055408,1593.12617,1973.520237,2329.10184,-325.6695896,130.6771843,-14.17528758,46.90607806,-21.94286447,2.12179004,-16.86742049,-3.837820153,-8.384239284,-8.499791011,-2.96142491,-9.863544082,2774.978589,214.6152966
1,babb,5456,5,stu,far,90,M,train-clean-100,1333.219865,1371.536812,1772.941906,2158.792913,-266.7995063,148.2487956,-24.68418849,26.06924622,-17.6169593,-1.612794357,-15.19911283,-17.88630178,-9.584514253,-14.23635382,-11.19263677,-9.001401053,2165.542485,257.3356399
1,babb,1246,5,stu,far,90,F,train-clean-100,1742.427385,1492.109292,1828.95058,2160.727643,-257.2579447,126.3184332,-51.30743862,32.72334333,-17.36376961,-5.12580896,-29.85644065,-16.38922583,-6.105504119,-5.314573036,-0.63694266,-9.370746294,2833.223399,351.4749278
2,babb,196,3,stu,mid,90,M,train-clean-100,1701.01584,1495.595777,1808.605376,2109.771052,-285.440577,147.3851701,-48.37921026,49.52870086,-27.88950639,16.60935252,-14.37067785,-15.76188347,0.346368886,-10.25600185,-11.53701538,-5.421803092,2814.193334,238.9817458
1,babb,5678,5,stu,far,90,M,train-clean-100,1622.500287,1428.455517,1788.520975,2144.987744,-240.0586356,141.5473699,-44.19282056,31.15305032,-13.81607762,0.033861317,-13.04715851,-6.064086712,-15.99641031,-11.02667427,-8.111509985,-13.11613374,2592.511769,288.1062826
1,babb,5635,5,stu,far,90,M,train-clean-360,1681.358733,1494.696055,1841.32935,2181.508445,-245.7223838,141.7649727,-48.08945326,34.95227449,-23.04397736,5.916778148,-20.81575831,-12.1664606,-13.7859489,-11.79569326,-9.6135829,-16.97299866,2764.525938,285.8587888
2,babb,7688,3,stu,mid,90,M,train-clean-360,1545.424738,1353.733712,1714.43241,2067.123112,-287.540905,149.3185254,-56.14592402,24.42847803,-24.4178865,5.233382598,-10.92423665,-15.06168779,-8.171125383,-3.059924035,-5.868786679,-7.473580512,2411.270142,314.730835
2,tele,1160,3,stu,mid,90,M,train-clean-360,1621.697025,1375.810926,1707.240606,2047.011775,-313.0568483,161.0056279,-65.16237186,47.10213669,-19.22364445,4.285660126,-11.8707734,-4.983456357,-6.79155737,8.565765211,-7.155598289,-5.210901686,2622.734655,268.5484495
2,none,1112,5,stu,far,90,M,train-clean-360,1640.731949,1524.240635,1920.604447,2291.722987,-349.525172,105.0616189,-14.27448183,18.31802761,-2.051801308,0.960080517,-13.30022378,-14.21139651,-11.94308232,-10.23967497,-0.027962425,2.145312443,2596.576618,305.6778618
1,musi,1259,7,stu,beh,90,F,train-clean-360,1867.44544,1673.855239,2004.743758,2320.216306,-274.1614464,119.7302956,-35.66343623,33.93376342,-37.82433596,-5.522127699,-16.69427627,3.405514717,-5.718106749,-3.470649632,6.481595734,-7.616443965,3235.716521,316.6638497
2,babb,7247,7,stu,beh,90,M,train-clean-360,1416.921092,1285.825393,1672.169878,2036.918892,-292.1501864,161.7464162,-37.7136778,8.775085906,-32.65568644,16.89418838,-11.54417574,-22.98495451,0.100045761,-11.10569593,-6.157699564,-8.199465987,2148.096461,275.3152134
2,tele,949,3,stu,mid,90,M,train-clean-360,2061.046611,1622.463121,1935.004348,2220.248653,-296.0915952,119.9943067,-31.16736279,51.45046896,-27.25834722,28.50559187,-9.691582571,-16.53781945,0.69546947,-12.55777113,-4.160984826,-13.31117411,3323.24227,309.8551156
2,none,4057,7,stu,beh,90,F,train-clean-360,2023.294411,1675.836494,2043.601497,2378.956674,-334.1854077,105.6780681,-38.81374759,25.34204238,-22.06108741,1.866907553,-11.62545019,10.2361827,-1.628895949,9.309386955,1.544640939,-12.59897671,3202.557301,368.9777688
2,none,8152,5,stu,far,90,M,train-clean-360,1960.178356,1498.868388,1839.280549,2167.786058,-296.8220957,126.404235,-47.42813198,39.2574068,-12.7115892,8.652739287,-24.06333791,-12.93636252,-5.508113852,-0.802007509,-6.474050173,-1.192582886,2989.87319,365.9438189
1,musi,3835,5,stu,far,90,M,train-clean-360,1951.36465,1598.287805,1883.679655,2163.60506,-180.6305905,118.0506346,-53.9946403,55.27261776,-14.95869545,4.391710513,-12.0698338,0.337794695,-8.934341765,-9.193860835,-0.741639952,-14.18065279,3287.974022,252.7769376
2,tele,5401,1,stu,clo,90,M,train-clean-360,1737.78576,1459.378553,1790.01406,2111.701803,-304.7394191,142.3173389,-44.59427028,49.24978193,-28.54868608,7.333382132,-10.83015799,-12.00872568,-12.7351146,-2.031646637,-6.047176444,-11.32949645,2799.08201,304.8557763
